-5.753045239118050880e-01
-1.143409706418997862e+00
-2.008682125797614793e-01
-1.078949940044269917e+00
-3.530822245836418016e-01
-5.395231417418011599e-01
-4.083312468663560790e-01
-1.439090802204147757e+00
-1.537140274492867942e+00
-9.590630085189494336e-01
