-1.223192879143868650e+00
-4.908724002963235633e-01
7.660334341020447191e-02
3.690751191573961032e-01
-4.827337299402744558e-02
6.476319583494255516e-01
4.651667410553587123e-01
-6.284354969773711108e-01
-7.641745816642219191e-01
2.533643434716831844e-01
-6.067741235918436837e-01
-4.522319738323986593e-01
-3.997853900605219946e-01
6.639530206416893732e-01
-2.418439813809494521e-01
2.107974207460377725e-01
