4.636891190455312284e-01,-1.186928769480741774e-01,-8.493947085753346116e-01,-6.712279265055374200e-01,-2.773745153370905658e-01,4.763527077751934513e-01,-9.495373188222133720e-03,4.628016527627698551e-02,-7.962849523125363760e-01,2.088517663177045236e-01,1.407884294081971355e-01,-7.912704803638632711e-01,6.830560270069829798e-02,3.543013286266425421e-01,-1.765296045491464572e-01,5.022214233301047770e-02,5.725459866954241139e-01,-1.305657894269245389e-01,-8.508253145506052828e-01,-3.850224480661710302e-01,8.244040839743527194e-01,7.381237002605969266e-01,-2.626813711605131552e-01,-8.258311230744350695e-01,-5.232186128874647402e-01,5.851290710748668911e-01,2.988402960837841515e-01,8.406418856423041319e-01,6.875512881558150102e-01,-1.196754253966796355e-01,-6.742862960010449491e-01,-7.957407013411192942e-01,5.373072323556926655e-01,-1.611796209189302331e-01,9.828635892850938749e-01,-1.578047328433021534e-01,2.592576889863244527e-01,-5.481111786141023012e-01,-5.177074001156654059e-01,2.636713356181458190e-01,7.746209722249574048e-01,2.231815442392390825e-01,3.888411029166272681e-01,9.138296537105961015e-01,4.572903557253781837e-01,2.653296921199639891e-01,-7.169699312115754841e-01,7.751820377466422940e-02,9.473993160578282335e-01,-7.926707989757413308e-01,9.302611814774393029e-01,6.013786985125011419e-01,9.557535503109992892e-01,8.094789700981688263e-01,-9.517653533809848909e-01,4.365638839267820259e-01,-9.505053585690268481e-01,-2.248586369647040950e-01,8.002161344998939274e-01,9.316737841848814483e-01,1.254119504287909415e-01,2.708999368077906200e-01,-6.549665554920234278e-01,1.174233322745752289e-01,1.148006275495484172e-04,6.746831424661106080e-01,6.853331244567227865e-01,-3.166659140523345184e-01,-9.007524558591065711e-01,-2.690406948682189658e-01,7.699300774575347228e-01,3.947519403860093035e-01,7.235874354563875954e-01,-5.468889468993651803e-01,6.561504721454753941e-01,6.551896261349127171e-01,1.495971043436742087e-01,-9.317094254163226230e-01,-1.600782038077410985e-01,-5.964026367865420397e-01,-5.112838694895975866e-01,-8.438208657874854968e-01,7.028821531632905018e-01,-8.540896690345054498e-01,3.587640738412201102e-02,-3.997871623872268909e-01,6.898396494813295587e-02,7.736516378824030982e-01,-5.386687056781251925e-01,7.875470049953056106e-01,-6.765814586402087993e-01,-5.219673853674857700e-01,5.157935257568246890e-01,-6.088128518688344926e-01,-1.813141502228913793e-01,1.661425781163362522e-02,2.368062256957687017e-02,-3.412370957660135762e-01,8.753860804460037448e-01,-8.388767302545959703e-01,-2.069848371287421329e-01,4.857318072300692569e-01,7.029701886758735752e-01,1.409667675973634293e-01,-9.582521049270794622e-01,7.452850531706362025e-01,6.684676065074217632e-01,-3.017477893626930793e-02,5.721253981185518978e-01,7.666251911595881596e-01,6.792618416583724450e-01,3.397070858631825452e-01,-8.100674642577041507e-01,-7.428713361455117070e-01,-8.107127653628679598e-01,-8.984255636176315951e-01,-3.627024217548592278e-01,4.867259154643073238e-01,3.995259035405664128e-02,-7.257401345645260182e-01,-8.183337228480224157e-01,-4.204207403132710352e-01,-9.620045263771634936e-01,7.147301866654875990e-01,2.704442360915887411e-01,-1.316498525703984346e-01,-2.083092869059409991e-01,5.200477558462031358e-02,-9.942754629502923436e-01,-2.340892077105445265e-02,5.090315273534655738e-01,-4.533414803606577448e-01,4.060187513331323106e-01,-7.955838296727696379e-02,-4.316041792221639861e-01,2.031887367288269797e-01,6.847206671917092091e-01,-6.893933507726496268e-01,-4.370846162340293883e-01,2.813241642245749574e-01,-7.199641658074837913e-01,4.544922402605651168e-01,8.761117616774897199e-01,-2.743452190464099605e-01,6.200817980225314247e-02,-6.898441662571402899e-01,-5.433358234287622990e-01,-9.738325989197377242e-01,-5.794641388442126617e-01,-6.458407069738807404e-01,4.690409151587294767e-01,-7.574016442534171611e-01,-8.322665335285536203e-01,-1.999764560456381568e-01,-4.898147456036360814e-01,1.691536844037579423e-01,4.403085963507651357e-01,7.119273081811305914e-01,1.290897347943277818e-01,-5.265194895451470458e-01,3.232837913066367586e-01,5.575231918635147332e-01,7.171366583570741859e-01,8.404651146434404252e-01,-1.246051265913499378e-01,-7.800713293080909772e-01,6.888361245686456247e-01,-4.276582157498849401e-01,9.014628432768567734e-02,-5.217591859823955680e-01,9.244929808348785194e-01,-6.507966295934886070e-02,-9.361138405727769118e-01,-6.214079473766040973e-01,7.643950649216162407e-01,8.220334457526334848e-01,-1.132361111344230231e+00,-3.146549940952154262e-02,-2.480821724195273192e-01,-3.076747200200504739e-01,2.299409196123686216e-01,2.019500927710857208e-01,1.148494599927547100e+00,-5.028774810193490374e-01,-7.930276484391740599e-01,1.121205134749747312e-01,-5.682397321215785224e-01,6.507398160153804456e-01,4.511690600325145295e-02,-2.100280308671787222e-01,-8.308786645920333003e-01,-3.313041830865210979e-01,7.637145769783465488e-01,-4.116605575202429423e-01,-5.078041580549904621e-01,-8.849630672496666683e-01,-9.103145130434886489e-02,-7.439139429868596443e-01,3.492229907958930846e-01,2.698765878684954503e-02,-5.785625156645760603e-01,1.570024507406542758e-01,2.640817933504597259e-01,3.874395739547802919e-01,7.812255630203152404e-04,-2.288838420054576384e-01,-1.164702390557190853e-02,-7.505809632661252229e-01,-7.479668135839154797e-01,-5.072042150816279404e-01,3.441714537864496437e-01,-6.806209391165334299e-01,-1.080899283636602703e+00,-4.333137135114071836e-01,-2.127682597470980375e-01,-1.075320176542490236e+00,-9.573670824797749779e-01,-1.116094567306116669e+00,-6.812755717880453199e-02,6.749823385529282738e-02,-3.224246742320710513e-01,3.812619879275753187e-01,-3.578853870083713584e-01,3.391690595215248183e-01,-1.309314673834116594e-01,-1.154444679078943936e-01,3.143287913529966282e-01,4.970322080914346130e-01,-3.070641325994540871e-01,8.548070441435844380e-01,-9.620593256547779193e-01,1.039061003982469228e-01,-1.187924059135423649e+00,3.782456048791237313e-01,-5.386100806587150458e-02,6.419434019910915667e-01,-2.642046361427152767e-01,1.787521840118200811e-01,-4.322549937543561649e-01,8.343184698641235020e-01,6.398447707159024000e-01,1.214575347286448587e-01,4.292114488411930551e-01,-1.114654773079112093e+00,-7.193348622179386309e-01,-1.138522932073053662e+00,-6.474400409826968072e-01,-8.945526998978237110e-01,7.131670415153574805e-01,-8.843753011904295636e-02,9.665431829763061755e-02,-7.379447920229799118e-01,5.144330341489440350e-01,3.346761875934923802e-01,-5.612380967022446709e-01,3.725984450390930625e-01,8.427039839313758829e-02,-4.808942160991158121e-01,3.335118111153795861e-01,4.484751771312314728e-01,2.341948347470192426e-01,-8.428741064116153370e-02,-4.607462016877202915e-01,-3.300604935533038575e-02,-3.632168181466884915e-01,-3.428322114671122356e-01,6.934436094651502680e-01,3.612069657199049044e-01,1.048385311671712561e+00,-7.226759355436195298e-01,-1.859271750849779137e-01,4.309434824200490954e-01,1.420938343154748082e-02,1.854827344198445027e-01,2.781520111709310794e-01,-4.834706307940653813e-01,-9.534974345572116983e-01,-1.012831794631151583e+00,-2.712225053129567812e-02,9.793506857394888021e-01,5.847023372924138318e-01,9.926971976709954015e-01,-6.597809261905467348e-01,4.236608915595328484e-01,6.228388026508605568e-01,7.597759519147221363e-01,4.428186546324288653e-01,-7.745258907696999096e-01,-8.108023185614851025e-01,-1.241890511665133118e-01,-1.082917266888870356e-01,1.009360578004426356e+00,-6.129819904862399138e-01,-3.009509660872770054e-01,1.061563783445587328e+00,7.322489494680084476e-01,1.009786741556937484e+00,-7.093998865207276072e-01,-4.352843812218803454e-01,-1.037950710242478092e+00,-7.875378963963353129e-01,-7.684844646953835623e-01,-3.686899978706704717e-01,-4.221113086298666217e-01,-6.499659583653236705e-01,-3.909609045966608298e-01,1.319029856455843086e-01,7.190114474871143191e-01,-3.867055483984758180e-01,3.207847885608617333e-01,-5.404530406574948875e-01,-1.113993181029642593e-01,-8.068550839580758138e-01,-4.746042555235192029e-01,-8.050562576112779700e-01,6.985205941816967634e-01,-1.001955805990394133e+00,1.325043181392540625e-01,-6.332013833145424542e-01,3.607263736812618693e-01,5.301803054473982479e-01,-2.297945048768984810e-01,1.032195540530685740e+00,9.814821192448128784e-01,-5.729470574311111841e-01,-6.483073618689925155e-01,-1.131405108525160630e+00,1.172625551009810613e-01,-1.201304404435204809e+00,-4.548495775350295811e-01,3.282452256433377596e-02,5.467686733727653015e-02,-4.082660374646621682e-01,7.174997663446686103e-01,7.823259204624001262e-01,6.470565931393056358e-01,5.164529201597622965e-01,1.634243793462002992e-01,-9.100519123230806917e-01,7.853713046276649123e-01,8.177528038166944624e-01,8.230746537361465220e-01,8.301307792475548508e-01,-6.046820441523221429e-02,4.820077895091323845e-03,-8.052033336320936208e-01,-4.634226412542627460e-01,-9.079751582854790337e-01,-8.012564378048253610e-01,7.916942612207019669e-01,2.440358184327768437e-02,7.878320892161244648e-01,1.940679934700711984e-01,1.608590364350656610e-01,-1.071515536722566830e+00,-2.207635427746738183e-02,9.558031684281793894e-02,-1.075453812222664091e-01,7.214951731519210487e-02,8.749865906577791307e-05,-2.874452958143068337e-01,3.707893801430030556e-01,4.557557815941335605e-02,7.037820076282772508e-01,-8.360987509976766097e-01,6.728472036309706139e-01,-6.670559645008231620e-01,-3.810090645472140047e-01,-6.308305824652375993e-01,4.648005357996278231e-01,1.607468653336258102e-01,-4.572092508463746485e-01,-8.441490022457951437e-01,-1.024961056138660453e-01,-1.338230445368579213e-01,-1.184170317384305005e+00,-3.290255068355237844e-01,-9.457218005125513915e-01,9.458380209181195264e-01,-3.208275017394094930e-01,-9.290835957512832977e-02,3.237307956788227359e-01,-1.232695434641247312e+00,6.338983754321345643e-01,-5.478033541151767771e-01,6.226982911733880063e-03,1.969666019742967455e-01,-8.088817408564172862e-01,6.605394275493402523e-01,-3.235416824211947984e-01,1.931883182065009807e-01,-1.964896546159944357e-01,-8.019289521748484972e-01,9.545771567369332189e-01,8.008257590395002623e-01,-9.590215384283564681e-01,6.163510840136853242e-01,-5.496355272093913502e-01,1.218881218827016499e-01,2.409238364200105582e-03,5.857904516902380232e-01,3.008632618314432405e-01,2.960522400306318525e-01,-4.363639685150504377e-01,-1.225252096066275220e-01,8.116932029049922503e-01,9.853896434453259801e-01,7.839750919231056603e-01,-5.060989249255720690e-01,-3.925143852627594465e-01,-3.569129848061493304e-02,3.051982055378413272e-01,-6.254873196640410304e-01,7.256021186538142986e-01,-6.054880681564345224e-01,-4.917772908399855036e-01,-4.931312939383158955e-01,-2.155283042643039160e-01,-5.214900080899170787e-01,7.794651071701141909e-02,-9.464982430016914972e-01,-5.661263897278456803e-01,6.633307366787764003e-01,-7.945341719315163198e-01,4.171725693438724236e-01,-4.311108076723282889e-01,-9.646725864517706750e-01,2.326943867765552121e-01,-1.183253388647765858e+00,1.973575557474582520e-01,-9.088621671856808026e-01,-1.587712801531473872e+00,-1.246247621468303368e+00,7.659959837548091510e-01,7.103125818614592912e-01,2.133161256554162166e-01,1.268453172284247366e-01,-1.152364170158540757e+00,1.353530809127628798e-01,-5.183616189133902763e-01,-1.008707108979179923e+00,-2.752512154140099310e-01,8.828232478732532806e-01,-7.094310602528048904e-01,-4.919171517646971914e-01,9.527588417095264051e-01,-7.911442484177807488e-01,2.878185177809828854e-01,-2.279323874359564517e-01,1.459344524122619946e-01,1.788657414414135671e-01,-8.384207305365165563e-01,-4.926380193978037170e-01,8.519515305802537186e-02,-6.318894613560575024e-01,4.811312602966806296e-01,-1.085552713170596650e+00,5.028484222652139790e-01,-8.977062661830945145e-02,-1.346104659075644250e-01,-8.333898320844157492e-01,5.129532734287572254e-02,2.398908108278493545e-01,-2.018567908061397187e-01,-1.252582595494745599e+00,-1.108537325386410366e+00,-9.714877722622961009e-01,8.006129515504842864e-01,-3.232158100655303096e-02,6.245966998275389592e-01,7.722894683438297214e-01,-9.682595629471983656e-02,-1.582402110676997820e-01,-5.820887296199857008e-01,-1.890571031316676809e-01,-5.311990901943882681e-01,2.019652490108028164e-01,9.469483497546964113e-02,5.582571043503731234e-01,-3.039113693494364665e-01,7.857876892365711630e-02,7.067930366047275870e-01,2.700093894858287408e-02,-1.161655953627485971e+00,-1.244943365755646791e+00,3.949327275539921134e-01,9.082477580730131950e-02,-1.174356486562172952e+00,-2.964850753436736874e-01,-2.750458339227499494e-01,9.589171654735210160e-01,5.255609337839979300e-01,4.967050654418279643e-01,-1.037804082163695574e+00,-3.566876434411029861e-01,6.259805772008533165e-01,3.533377645940433687e-01,9.453055697242717104e-01,5.860210725967416323e-01,8.272057650040433030e-01,-1.990204909642810660e-01,7.386057068738063336e-01,6.146379109835130583e-01,7.200432877045549462e-01,7.987272480722102941e-01,5.113843276837041207e-01,9.195139220502197841e-02,3.012049043583434060e-01,-7.498610253507468348e-01,-5.450322273706263987e-01,-1.213424999874374910e+00,-7.712090349967388736e-01,1.984337997025863443e-01,2.713741196912364002e-03,-3.355811287137084320e-01,-2.981800623745390344e-01,7.873314589801595487e-01,-7.160031712091395883e-01,8.223602301579658880e-01,-4.991171249768432960e-01,-4.861311247119224910e-01,-6.586037817760349578e-01,-1.071702489324688479e-01,4.663806165637401357e-01,-3.429463459621269195e-01,-9.270147518000390052e-01,-1.781184208808794245e-01,1.349394866381887215e-01,-4.918899140552664973e-01,9.041443119554165575e-01,1.421790994737089642e-01,-6.786562453957579732e-01,1.354140970888058071e-01,4.489635043755205723e-01,6.012843266457402747e-01,-4.447518751011722005e-01,1.151552064729539776e-01,4.737340835298575192e-01,3.766718885566000541e-01,3.963893918484112100e-01,-6.695023768471949355e-01,-7.508317691887896883e-01,-1.095991014366260563e+00,8.230865410799558246e-01,9.579384969349058476e-01,-1.749750227667447589e-01,6.841370804079643930e-01,1.305793780576956775e-01,2.131823911613437705e-01,1.445872853699088079e-01,-4.257773495494677762e-01,4.785515460935556020e-01,3.274045078421332078e-01,-6.811079610577813748e-01,-9.457970530702312084e-01,4.793296510876512984e-01,3.427219720435829061e-03,-4.365214944558407084e-01,8.590147667394851805e-01,-6.875749020326415994e-01,-3.467808318280869440e-01,4.945486550022753364e-02,5.119823593565492326e-01,-4.748496133210281522e-01,-4.596670955045059626e-01,5.744647488043547190e-01,4.767284893791348122e-01,-9.887203208728986281e-01,-1.094964091640822978e+00,-8.016610285139970371e-02,1.406001383093958279e-01,-5.282396551631266535e-01,1.979444681033272480e-01,-1.078100966954197021e-01,-5.327235501388052352e-01,1.735467809387228055e-01,1.544670377324802168e-01,-9.398233699938272068e-01,-6.420436660238019178e-01,2.875720887508438905e-01,5.296207396364037701e-01,8.463207262803406072e-01,8.107382109759186939e-01,-8.794451762350684598e-01,-6.465683636493508857e-01,-3.187993397342306912e-01,8.938506724538642549e-04,-9.465639177762592560e-01,-7.158002823783617963e-01,4.377229790004247278e-01,-9.589607441440466395e-01,-6.889280126892589617e-01,1.279416965834825337e-01,-8.364036838788321271e-01,5.407511263042978911e-01,-5.231346764206835642e-01,4.942253577313300283e-01,-6.016741572855955900e-01,-8.542345508169073565e-01,-9.014564987190397671e-01,7.742076349729538620e-01,-4.122275698680144540e-01,-5.490754959130871304e-01,-3.303030661274637403e-01,1.034678831909153773e+00,-4.786571649387255656e-01,-3.232811669680047961e-01,-1.524830552044478260e-01,-4.242033968696740653e-01,-1.072272799601272864e+00,6.736537071162396195e-01,1.575777370398828980e-01,4.034263656222270011e-01,-1.086872709435692252e-01,-1.437550059808850311e-01,-2.720777149876463241e-02,-5.370625692178889743e-01,-1.349758338603941066e-01,-9.321788427587542891e-01,7.161131515889005428e-01,-7.510881625048265731e-01,-9.956502853349629145e-01,6.763053597188439792e-01,2.783040882542852645e-01,-7.356247147743616606e-03,9.558937468444534957e-01,-5.108078946496943384e-01,5.900501478929804922e-01,-6.114277909312116899e-01,7.576704975606403103e-01,-3.644449769397901662e-01,1.077381925453193334e+00,1.016748214968011599e+00,-4.322003421121742850e-01,-5.322937543752953582e-01,-1.041351973215419280e+00,3.396799900657431759e-01,7.738295473911921407e-01,-3.804855450462852895e-01,-8.788256176908122441e-01,-1.051438341440482510e-01,-4.346352930824005090e-01,7.168101135211981667e-01,-1.794554917192172638e-01,-6.172090716780074260e-01,6.513838901238244716e-02,-9.517408793494845920e-01,-7.435892361623080982e-01,6.951277320479287702e-01,-8.314221073175194210e-01,1.704086336752249188e-03,1.272293166308206651e-02,-2.033370651649088201e-01,8.075487044342056775e-01,-4.273062198696735980e-01,-7.547855963225237608e-02,-6.917742017069791194e-01,-2.844164427640611392e-01,-2.055383843186125437e-01,-2.498236983324953753e-01,6.340341490323736506e-01,9.445159475934672422e-01,-8.413820858353168730e-02,2.173356927735062005e-01,-6.124730005497024399e-01,-6.273133498332553737e-01,-6.964528513028770407e-01,5.432292054474436860e-01,-5.383671533582702340e-01,7.302034901831003233e-02,-6.126220005088163223e-01,-3.686436166549489357e-02,-5.008466647737481736e-01,6.652298900160000805e-01,1.821263418309797544e-01,5.964793762091552543e-03,-8.494790301191449400e-01,-8.262920748947928384e-01,-9.900508870124737903e-01,4.327585840852180565e-01,3.992207741464507409e-01,-4.295627191284594470e-01,-3.727729406318364136e-01,1.617662401456185506e-01,-8.350382690870639113e-01,-1.217684039789541872e+00,1.855612758057714751e-02,-8.046543619432318106e-01,3.373843251771815321e-01,3.926345042590267398e-01,6.320681026936399993e-01,4.707276784731410646e-01,6.467676678564918680e-01,8.930543781040443108e-01,-4.612165278204371499e-01,-5.764729823562761979e-01,8.838830432452678965e-01,-4.171237350813686295e-01,-1.426701989328825193e-01,-4.050532279855734163e-01,7.087935132833855789e-01,8.713567280084550948e-01,-2.208575101385441553e-01,7.616420986681349259e-01,-9.447420437398527937e-02,4.752457868868840696e-01,9.171601573563233911e-01,9.105108093520292156e-01,8.415556483878746663e-01,3.584226257396461723e-01,-6.660855121108277821e-01,-9.440585258031349847e-01,5.457504107466472076e-01,-8.422847967217628184e-01,-4.436179356414725050e-01,1.115006472719933944e-01,-9.266910524183515907e-01,-3.344492266218652698e-01,3.600960246302039591e-01,6.112399602249863895e-01,-4.818617720540780969e-01,1.827600710210109114e-01,-9.539696348290825911e-01,6.267822949162468182e-01,9.896503752389275155e-01,5.722442723260388053e-01,-4.288297182035445410e-01,-9.554974079500213602e-01,1.882998830919579980e-02,-6.233005693542743586e-01,2.902775496613456685e-01,5.621619253779979175e-01,-2.951273223458934503e-01,8.244129369125642315e-01,-5.077214379591612481e-01,-2.241302073920889426e-01,-1.013429882246359159e-01,-9.579702450939711067e-01,2.746108800079464785e-01,1.884655201480240072e-01,-9.010447313839027306e-01,6.319313006554529988e-01,-8.567774992507373177e-01,5.101179088575811260e-01,8.392060080626754237e-01,-2.297533259516022497e-01,-3.882061384448221714e-02,2.392307398296706581e-03,9.837823299952862532e-01,-3.450150169127053634e-01,-8.891146718886303590e-01,-8.644380917599646663e-01,1.422879648384156592e-01,-2.644214126408204746e-01,3.640804353497508750e-01,-2.539487117567367225e-01,2.646401093599544119e-01,2.636213892405125936e-01,-2.035424680703858957e-01,2.524977721388630414e-01,9.373960950610340515e-01,1.358437252404160189e-01,4.900702323948837313e-01,-2.981319216785493498e-01,6.006289463841173459e-01,-6.405063088298168505e-01,2.111635777331847541e-01,3.845911824599065887e-01,-5.825647168317147351e-01,2.713909947476229600e-01,-5.039738187805808955e-01,9.640519879432353223e-01,4.174485295166046050e-01,9.607349703813352626e-01,-1.059096595588217421e-01,3.891718018643163246e-01,7.029681572523575062e-01,-3.106019941774562643e-01,2.241161239318447684e-01,-3.457292348519815928e-01,1.826636232476130939e-01,1.207245481523824271e-01,2.365593121493458906e-01,2.936609770023348442e-01
